Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1644177607,1000,POST,/v1/models/mnist:predict,558.700000,0.000000,1200,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,28028,0,1100.0,1016.6059470300133,38.908726535737514,8158.2882618531585,185.0
1644177607,1000,,Aggregated,558.700000,0.000000,1200,1200,1300,1300,1300,1300,1400,1400,1400,1400,1400,28028,0,1100.0,1016.6059470300133,38.908726535737514,8158.2882618531585,185.0
1644177608,1000,POST,/v1/models/mnist:predict,550.600000,0.000000,1200,1300,1300,1300,1300,1300,1400,1400,1400,1500,1500,28606,0,1100.0,1022.0536599799783,38.908726535737514,8158.2882618531585,185.0
1644177608,1000,,Aggregated,550.600000,0.000000,1200,1300,1300,1300,1300,1300,1400,1400,1400,1500,1500,28606,0,1100.0,1022.0536599799783,38.908726535737514,8158.2882618531585,185.0
1644177609,1000,POST,/v1/models/mnist:predict,565.500000,0.000000,1200,1300,1300,1300,1300,1300,1400,1400,1400,1500,1500,29112,0,1100.0,1025.7368027818343,38.908726535737514,8158.2882618531585,185.0
1644177609,1000,,Aggregated,565.500000,0.000000,1200,1300,1300,1300,1300,1300,1400,1400,1400,1500,1500,29112,0,1100.0,1025.7368027818343,38.908726535737514,8158.2882618531585,185.0
1644177610,1000,POST,/v1/models/mnist:predict,552.800000,0.000000,1200,1300,1300,1300,1300,1400,1500,1500,1500,1500,1500,29609,0,1100.0,1031.8706732279722,38.908726535737514,8158.2882618531585,185.0
1644177610,1000,,Aggregated,552.800000,0.000000,1200,1300,1300,1300,1300,1400,1500,1500,1500,1500,1500,29609,0,1100.0,1031.8706732279722,38.908726535737514,8158.2882618531585,185.0
1644177611,1000,POST,/v1/models/mnist:predict,556.400000,0.000000,1200,1300,1300,1300,1400,1400,1500,1500,1500,1500,1500,30139,0,1100.0,1037.193085449342,38.908726535737514,8158.2882618531585,185.0
1644177611,1000,,Aggregated,556.400000,0.000000,1200,1300,1300,1300,1400,1400,1500,1500,1500,1500,1500,30139,0,1100.0,1037.193085449342,38.908726535737514,8158.2882618531585,185.0
1644177612,1000,POST,/v1/models/mnist:predict,532.800000,0.000000,1200,1300,1300,1300,1400,1400,1500,1500,1500,1500,1500,30740,0,1100.0,1040.2182394268734,38.908726535737514,8158.2882618531585,185.0
1644177612,1000,,Aggregated,532.800000,0.000000,1200,1300,1300,1300,1400,1400,1500,1500,1500,1500,1500,30740,0,1100.0,1040.2182394268734,38.908726535737514,8158.2882618531585,185.0
1644177613,1000,POST,/v1/models/mnist:predict,545.400000,0.000000,1200,1300,1300,1300,1400,1400,1500,1500,1500,1500,1500,31197,0,1100.0,1042.3628556636643,38.908726535737514,8158.2882618531585,185.0
1644177613,1000,,Aggregated,545.400000,0.000000,1200,1300,1300,1300,1400,1400,1500,1500,1500,1500,1500,31197,0,1100.0,1042.3628556636643,38.908726535737514,8158.2882618531585,185.0
1644177614,1000,POST,/v1/models/mnist:predict,549.900000,0.000000,1200,1300,1300,1300,1400,1400,1500,1500,1500,1500,1500,31812,0,1100.0,1047.840104362013,38.908726535737514,8158.2882618531585,185.0
1644177614,1000,,Aggregated,549.900000,0.000000,1200,1300,1300,1300,1400,1400,1500,1500,1500,1500,1500,31812,0,1100.0,1047.840104362013,38.908726535737514,8158.2882618531585,185.0
1644177615,1000,POST,/v1/models/mnist:predict,542.400000,0.000000,1300,1300,1300,1300,1400,1400,1500,1500,1500,1500,1500,32321,0,1100.0,1051.0731738904756,38.908726535737514,8158.2882618531585,185.0
1644177615,1000,,Aggregated,542.400000,0.000000,1300,1300,1300,1300,1400,1400,1500,1500,1500,1500,1500,32321,0,1100.0,1051.0731738904756,38.908726535737514,8158.2882618531585,185.0
1644177616,1000,POST,/v1/models/mnist:predict,546.700000,0.000000,1300,1300,1300,1300,1400,1400,1500,1500,1500,1500,1500,32812,0,1100.0,1053.2761720477138,38.908726535737514,8158.2882618531585,185.0
1644177616,1000,,Aggregated,546.700000,0.000000,1300,1300,1300,1300,1400,1400,1500,1500,1500,1500,1500,32812,0,1100.0,1053.2761720477138,38.908726535737514,8158.2882618531585,185.0
1644177617,1000,POST,/v1/models/mnist:predict,532.600000,0.000000,1300,1300,1400,1400,1400,1400,1500,1500,1500,1500,1500,33452,0,1100.0,1059.3744581137908,38.908726535737514,8158.2882618531585,185.0
1644177617,1000,,Aggregated,532.600000,0.000000,1300,1300,1400,1400,1400,1400,1500,1500,1500,1500,1500,33452,0,1100.0,1059.3744581137908,38.908726535737514,8158.2882618531585,185.0
1644177618,1000,POST,/v1/models/mnist:predict,543.800000,0.000000,1300,1300,1400,1400,1400,1400,1500,1500,1500,1500,1500,34053,0,1100.0,1060.6688555136461,38.908726535737514,8158.2882618531585,185.0
1644177618,1000,,Aggregated,543.800000,0.000000,1300,1300,1400,1400,1400,1400,1500,1500,1500,1500,1500,34053,0,1100.0,1060.6688555136461,38.908726535737514,8158.2882618531585,185.0
1644177619,1000,POST,/v1/models/mnist:predict,527.100000,0.000000,1200,1300,1300,1400,1400,1400,1400,1500,1500,1500,1500,34599,0,1100.0,1062.6836573793798,38.908726535737514,8158.2882618531585,185.0
1644177619,1000,,Aggregated,527.100000,0.000000,1200,1300,1300,1400,1400,1400,1400,1500,1500,1500,1500,34599,0,1100.0,1062.6836573793798,38.908726535737514,8158.2882618531585,185.0
1644177620,1000,POST,/v1/models/mnist:predict,541.700000,0.000000,1200,1300,1300,1300,1400,1400,1400,1400,1500,1500,1500,35149,0,1200.0,1066.3893450266803,38.908726535737514,8158.2882618531585,185.0
1644177620,1000,,Aggregated,541.700000,0.000000,1200,1300,1300,1300,1400,1400,1400,1400,1500,1500,1500,35149,0,1200.0,1066.3893450266803,38.908726535737514,8158.2882618531585,185.0
1644177621,1000,POST,/v1/models/mnist:predict,532.000000,0.000000,1200,1300,1300,1300,1400,1400,1400,1400,1500,1500,1500,35784,0,1100.0,1067.4506612610312,38.908726535737514,8158.2882618531585,185.0
1644177621,1000,,Aggregated,532.000000,0.000000,1200,1300,1300,1300,1400,1400,1400,1400,1500,1500,1500,35784,0,1100.0,1067.4506612610312,38.908726535737514,8158.2882618531585,185.0
1644177622,1000,POST,/v1/models/mnist:predict,548.700000,0.000000,1200,1300,1300,1300,1400,1400,1400,1400,1500,1500,1500,36230,0,1100.0,1068.559773972969,38.908726535737514,8158.2882618531585,185.0
1644177622,1000,,Aggregated,548.700000,0.000000,1200,1300,1300,1300,1400,1400,1400,1400,1500,1500,1500,36230,0,1100.0,1068.559773972969,38.908726535737514,8158.2882618531585,185.0
1644177623,1000,POST,/v1/models/mnist:predict,542.300000,0.000000,1200,1300,1300,1300,1400,1400,1400,1400,1500,1500,1500,36945,0,1200.0,1071.783931934993,38.908726535737514,8158.2882618531585,185.0
1644177623,1000,,Aggregated,542.300000,0.000000,1200,1300,1300,1300,1400,1400,1400,1400,1500,1500,1500,36945,0,1200.0,1071.783931934993,38.908726535737514,8158.2882618531585,185.0
1644177624,1000,POST,/v1/models/mnist:predict,548.800000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1500,1500,1500,37564,0,1100.0,1072.8373363097744,38.908726535737514,8158.2882618531585,185.0
1644177624,1000,,Aggregated,548.800000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1500,1500,1500,37564,0,1100.0,1072.8373363097744,38.908726535737514,8158.2882618531585,185.0
1644177625,1000,POST,/v1/models/mnist:predict,544.600000,0.000000,1200,1300,1300,1300,1300,1400,1400,1400,1500,1500,1500,38068,0,1200.0,1074.7327120728594,38.908726535737514,8158.2882618531585,185.0
